4,2405
4,7674
4,5069
4,9914
4,2965
4,5685
4,3942
4,3923
4,230
4,9337
4,1623
4,8524
4,7130
4,7414
4,6511
4,563
4,8750
4,7553
4,1933
4,4616
4,9089
4,7966
4,7639
4,1370
4,7432
4,3613
4,8131
4,2794
4,9236
4,1445
4,9186
4,2123
4,1683
4,7909
4,3310
4,6419
4,6540
4,3735
4,8593
4,5278
4,5450
4,7268
4,9503
4,1389
4,3540
4,6917
4,4416
4,2693
4,3556
4,191
4,9721
4,8170
4,2373
4,8966
4,8853
4,9545
4,7293
4,9906
4,6994
4,5941
4,8713
4,9495
4,7498
4,397
4,2356
4,1932
4,8065
4,7653
4,8591
4,6618
4,3958
4,7298
4,2837
4,4088
4,3997
4,5902
4,3736
4,2143
4,6643
4,9134
4,3256
4,8295
4,4881
4,5061
5,5118
5,598
5,7934
5,9966
5,5246
5,492
5,7882
5,1352
5,4560
5,9691
5,7937
5,2513
5,5539
5,2899
5,559
5,7160
5,4235
5,8360
5,6380
5,1462
5,6255
5,1538
5,727
5,564
5,7176
5,4662
5,9271
5,5209
5,2044
5,2401
5,3731
5,4333
5,8531
5,1437
5,3941
5,842
5,9476
5,625
5,8243
5,3354
5,7589
5,5342
5,3218
5,9129
5,2577
5,5257
5,3740
5,2457
5,9004
5,9378
5,9410
5,7197
5,2975
5,4263
5,3359
5,558
5,5739
5,3248
5,9822
5,8979
5,950
5,8153
5,2750
5,6854
5,588
5,6814
5,8930
5,6099
5,6541
5,4355
5,6141
5,7989
5,2255
5,29
5,4067
5,1379
5,4462
5,5455
5,505
5,7620
5,7584
5,6361
5,4254
5,2879
5,614
5,1111
5,1536
5,1765
5,2431
5,760
5,5252
5,3481
5,8492
5,3326
5,6301
5,8892
5,638
5,4332
5,8447
5,9366
5,3899
5,8716
5,6846
5,5863
5,4336
5,2073
5,3018
5,476
5,4461
5,5451
5,8842
5,5406
5,7617
5,6877
5,4447
5,7547
5,329
5,5630
5,1338
5,4530
5,4938
5,5453
5,5734
5,5069
5,8077
5,2102
5,7274
5,6422
5,1175
5,3395
5,4709
5,267
5,5629
5,7777
5,4653
5,6350
5,8520
5,2677
5,8470
5,6934
5,4718
5,8044
5,9703
5,5812
5,8352
5,2609
5,7392
5,1975
5,1584
5,7635
5,3942
5,1665
5,9748
5,3196
5,6845
5,5542
5,3701
5,820
5,1953
5,1919
5,9788
5,3590
5,2378
5,6390
5,3653
5,2108
5,8328
5,1500
5,3619
5,7694
5,8087
5,5230
5,6476
5,8100
5,6904
5,3386
5,9793
5,5616
5,3509
5,8060
5,9838
5,9921
5,2796
5,183
5,6701
5,4424
5,9234
5,184
5,7720
5,3174
5,1059
5,7225
5,3841
5,4924
5,8781
5,7177
5,1171
5,2241
5,851
5,3669
5,2615
5,5395
5,6755
5,9119
5,2711
5,7811
6,9614
6,7228
6,6000
6,5107
6,8320
6,9483
6,8324
6,3656
6,3952
6,796
6,5290
6,429
6,8521
6,2542
6,3929
6,590
6,2116
6,7304
6,6793
6,5452
6,1594
6,4760
6,9472
6,2932
6,1781
6,3043
6,4451
6,3743
6,7568
6,786
6,9049
6,242
6,6764
6,4946
6,2985
6,9685
6,3176
6,1446
6,8574
6,6242
6,394
6,2323
6,3067
6,5634
6,5584
6,2399
6,3839
6,7928
6,9948
6,3678
6,7374
6,3366
6,248
6,301
6,4780
6,5839
6,4900
6,1746
6,6150
6,89
6,3434
6,3004
6,9714
6,3285
6,9270
6,5387
6,6883
6,5558
6,9735
6,8585
6,6807
6,456
6,6959
6,7828
6,4498
6,8160
6,6776
6,689
6,9456
6,4262
6,6715
6,3381
6,5520
6,3098
6,6040
6,4148
6,5217
6,9208
6,6368
6,6590
6,7844
6,1067
6,9666
6,6862
6,3299
6,7841
6,6924
7,2528
7,1535
7,9286
7,3374
7,5614
7,8735
7,2065
7,1629
7,6262
7,8446
7,7273
7,1432
7,9671
7,8256
7,986
7,3912
7,8105
7,2824
7,377
7,2325
7,3314
7,989
7,7387
7,8353
7,416
7,4323
7,2107
7,1044
7,7849
7,3450
7,1725
7,3989
7,1581
7,8182
7,8280
7,4436
7,4305
7,4511
7,8516
7,5610
7,6503
7,6274
7,2110
7,9863
7,9670
7,7106
7,3748
7,1385
7,5517
7,1614
7,1356
7,3312
7,6833
7,2780
8,6851
8,1666
8,7348
8,9768
8,8217
8,3589
8,7499
8,7117
8,6717
8,7079
8,3539
8,5866
8,1390
8,7399
8,8620
8,2095
8,7383
8,78
8,2721
8,2139
8,7291
8,3725
8,9418
8,3893
8,3202
8,3971
8,3201
8,7825
8,112
8,6320
8,6209
8,5438
8,417
8,2552
8,8479
8,7353
8,2963
8,5083
8,6877
8,6704
8,6969
8,982
8,232
8,4437
8,8842
8,4530
8,4462
8,6356
8,1379
8,6316
8,4639
8,8434
8,610
8,2127
8,1807
8,5304
8,4014
8,1661
8,4069
8,9384
8,5883
8,2716
8,9856
8,1827
8,4366
8,7961
8,6335
8,5040
8,8648
8,5210
8,4819
8,1102
8,7794
8,4053
8,3333
8,8519
8,3932
8,319
8,480
8,4743
8,735
8,9029
8,8455
8,6501
8,8549
8,2978
8,1245
8,6905
8,1402
8,9658
8,7691
8,4440
8,56
8,2684
8,6998
8,5506
8,1557
8,4959
8,9054
8,8398
8,4891
8,8439
8,4381
8,5856
8,2854
8,4241
8,4637
8,7760
8,3924
8,5479
8,654
8,5260
8,2811
8,9239
8,7164
8,8780
8,7560
8,2031
8,1809
8,753
8,3213
8,1160
8,7501
8,4234
8,4313
8,3320
8,4093
8,5003
8,6666
8,3400
8,4238
8,8575
8,502
8,3563
8,3808
8,8671
8,6125
8,5546
8,494
8,3276
8,3448
8,9653
8,9844
8,9663
8,1620
8,8541
8,8770
8,1547
8,8880
8,6180
8,9989
8,439
8,83
8,4548
8,773
8,6314
8,6270
8,9536
8,6424
8,3451
8,1216
8,8749
8,9662
8,1741
8,4306
8,6505
8,6683
8,4695
8,9358
8,14
8,9810
8,7088
8,7097
8,8116
8,9993
8,2551
8,2212
8,2078
8,4345
8,5240
8,9565
8,4527
8,712
8,348
8,8619
8,7452
8,3330
8,2217
8,9737
8,1321
8,8542
8,9740
8,2149
8,9828
8,2068
8,1845
8,1881
8,4214
8,8615
8,8744
8,5993
8,2315
8,9527
8,925
8,9214
8,198
8,4240
8,490
8,8075
8,8951
8,6124
8,1906
8,3319
8,1756
9,9390
9,6281
9,2947
9,513
9,9641
9,2120
9,2700
9,4898
9,3914
9,3873
9,8486
9,4794
9,3261
9,3430
9,2733
9,17
9,2895
9,6512
9,7250
9,5401
9,6455
9,5052
9,4496
9,4683
9,7697
9,8628
9,9189
9,1726
9,8546
9,6235
9,3771
9,3753
9,6155
9,3342
9,3848
9,66
9,1397
9,5118
9,1685
9,598
9,860
9,613
9,3931
9,9803
9,5730
9,5774
9,3797
9,7384
9,1690
9,9966
9,3632
9,3998
9,692
9,868
9,538
9,2344
9,7148
9,464
9,6059
9,9228
9,4112
9,5904
9,3271
9,8017
9,9215
9,3659
9,4009
9,5727
9,8127
9,1526
9,626
9,4192
9,6691
9,4459
9,7071
9,5828
9,5590
9,3290
9,3986
9,8667
9,5153
9,5678
9,9824
9,3020
9,1217
9,2324
9,3071
9,8174
9,2444
9,9103
9,552
9,5855
9,2698
9,5403
9,2574
9,5755
9,238
9,5675
9,7821
9,5028
9,134
9,3116
9,1347
9,2605
9,2892
9,9943
9,8028
9,6232
9,3013
9,8312
9,719
9,7837
9,6217
9,8553
9,144
9,9291
9,5848
9,8145
9,4083
9,2907
9,1687
9,5235
9,4228
9,7315
9,1812
9,9032
9,9160
9,4134
9,7064
9,4523
9,2291
9,265
9,3698
9,7687
9,941
9,8504
9,9346
9,4227
9,9452
9,6496
9,9162
9,5234
9,5941
9,4416
9,8713
9,3556
9,5195
9,256
9,3901
9,9340
9,7573
9,895
9,5310
9,9545
9,2339
9,2507
9,2356
9,7653
9,1389
9,5087
9,31
9,3735
9,7519
9,1683
9,2373
9,8458
9,3156
9,5493
9,3224
9,4525
9,6548
9,3997
9,2768
9,6972
9,5716
9,2744
9,3729
9,7086
9,8088
9,4365
9,9130
9,4916
9,6696
9,1170
9,5489
9,4746
9,9858
9,4607
9,9621
9,101
9,3552
9,6867
9,4494
9,2402
9,6425
9,5875
9,7789
9,9968
9,9481
9,3406
9,5669
9,1800
9,4266
9,8467
9,709
9,3709
9,4510
9,7208
9,1421
9,8914
9,5079
9,2564
9,5177
9,9071
9,2333
9,4915
9,2545
9,2363
9,1954
9,4835
9,2951
9,2658
9,7003
9,9627
9,3138
9,6210
9,3385
9,5548
9,6364
9,9885
9,3186
9,6564
9,1651
9,5907
9,4325
9,7394
9,3252
9,7065
9,39
9,1821
9,8983
9,9921
9,6415
9,7720
9,5395
9,1059
9,2253
9,7694
9,184
9,1500
9,1960
9,8336
9,5616
9,6008
9,8328
9,2711
9,5033
9,8456
9,6991
9,5230
9,555
9,6612
9,3841
10,3014
10,276
10,5192
10,6749
10,2456
10,4783
10,2673
10,4671
10,3266
10,2670
10,3535
10,9173
10,2214
10,8011
10,5207
10,7489
10,6616
10,1403
10,5127
10,1219
10,777
10,3321
10,5407
10,4638
10,8794
10,1055
10,6382
10,5457
10,6641
10,8807
10,2487
10,5397
10,5867
10,2243
10,3370
10,7786
10,9180
10,3712
10,911
10,2923
10,7031
10,9654
10,6525
10,3811
10,3782
10,6990
10,351
10,1848
10,5935
10,7943
10,2884
10,7924
10,9955
10,1532
10,4475
10,546
10,52
10,5804
10,7180
10,1060
10,1360
10,5587
10,6795
10,5656
10,5108
10,3826
10,976
10,873
10,4790
10,1938
10,169
10,8786
10,5476
10,1751
10,8121
10,5814
10,7702
10,4591
10,118
10,5864
10,9560
10,4032
10,196
10,3209
10,2192
10,9065
10,6411
10,9482
10,4172
10,6769
10,2438
10,227
10,2221
10,532
10,3089
10,5477
10,4
10,8667
10,9215
10,2578
10,2603
10,557
10,9228
10,5673
10,3672
10,8136
10,41
10,1450
10,1194
10,4644
10,8999
10,8255
10,2862
10,5349
10,2077
10,1992
10,9506
10,4826
10,4504
10,3993
10,4685
10,7454
10,852
10,9510
10,5187
10,5398
10,8623
10,5137
10,1137
10,8190
10,1065
10,1265
10,5091
10,2266
10,782
10,8905
10,5255
10,2757
10,5779
10,8321
10,7633
10,8692
10,8948
10,3495
10,5736
10,617
10,1563
10,2732
10,1567
10,8727
10,1326
10,7338
10,3012
10,3649
10,1080
10,3078
10,3389
10,5165
10,3516
10,4316
10,278
10,7886
10,8489
10,4359
10,1418
10,8994
10,9508
10,250
10,8201
10,5579
10,5129
10,9245
10,9069
10,5959
10,2285
10,5872
10,1222
10,2627
10,2805
10,1110
10,1127
10,5676
10,354
10,5142
10,8856
10,3145
10,3247
10,6454
10,4318
10,8814
10,4037
10,2447
10,823
10,5286
10,9247
10,6788
10,5225
10,809
10,1718
10,1061
10,8216
10,370
10,218
10,8942
10,781
10,9101
10,1948
10,3419
10,6916
10,3785
10,2049
10,5336
10,8277
10,4953
10,8640
10,947
10,8195
10,3680
10,6839
10,1708
10,1399
10,5594
10,4612
10,3280
10,7647
10,5100
10,8116
10,3273
10,5240
10,1606
10,9617
10,7187
10,6505
10,7332
10,8548
10,4345
10,226
10,4555
10,609
10,9662
10,9810
10,83
10,2212
10,8273
10,263
10,14
10,6430
10,1251
10,7425
10,3000
10,9993
10,791
10,6424
10,1050
10,8246
10,9458
10,1533
10,8749
10,6674
10,1741
10,6683
10,9565
10,8420
11,4004
11,8167
11,7427
11,7900
11,2235
11,690
11,2128
11,9973
11,3039
11,7261
11,2516
11,1733
11,7246
11,8636
11,5448
11,4926
11,5540
11,5066
11,9590
11,7451
11,4542
11,2370
11,6730
11,3375
11,3175
11,4429
11,3421
11,5559
11,3579
11,2205
11,8877
11,214
11,202
11,7158
11,7341
11,2600
11,8854
11,4371
11,6574
11,9692
11,9406
11,7996
11,2328
11,7540
11,736
11,5997
11,1798
11,4958
11,1988
11,2053
11,3063
11,5051
11,1850
11,9367
11,9731
11,6029
11,747
11,9492
11,3095
11,9457
11,6079
11,9032
11,1687
11,1341
11,6217
11,7659
11,5926
11,262
11,3116
11,9445
12,6165
12,3501
12,466
12,3413
12,1417
12,7998
12,5463
12,2008
12,7460
12,5971
12,1101
12,8655
12,5182
12,1865
12,835
12,3587
12,4129
12,7259
12,6572
12,4384
12,2134
12,3849
12,4831
12,5532
12,9093
12,7167
12,749
12,32
12,7403
12,5012
12,3581
12,1258
12,2500
12,5633
12,2640
12,4094
12,122
12,6780
12,5538
12,7988
12,4260
12,6325
12,6196
12,4242
12,1017
12,1296
12,5761
12,990
12,2524
12,1356
12,4511
12,1426
12,5899
12,7915
12,7849
12,2070
12,5772
12,8466
12,6274
12,5517
12,3312
12,8443
12,1490
12,8949
12,1385
12,8182
12,8106
12,6503
12,3989
12,5488
12,6591
12,8280
12,1614
12,667
12,9863
12,6856
12,2780
12,1991
12,6595
12,7379
12,1725
12,1581
12,6833
12,8349
12,9905
12,8186
12,3543
12,4397
12,1519
12,3435
12,9475
12,3508
12,1616
12,7978
12,9708
12,6321
12,7690
12,9224
12,148
12,7669
12,8941
12,3422
13,5106
13,3577
13,5301
13,9000
13,5012
13,7167
13,4168
13,2769
13,673
13,2062
13,6780
13,6048
13,2897
13,3189
13,1456
13,4094
13,5983
13,9970
13,5532
13,5085
13,1038
13,2640
13,7259
13,837
13,6606
13,9292
13,3581
13,749
13,3134
13,1258
13,2549
13,4260
13,4384
13,6196
13,4870
13,8154
13,8342
13,4206
13,3882
13,6757
13,9283
13,6325
13,2292
13,2910
13,447
13,2559
13,342
13,3546
13,2455
13,3500
13,3928
13,7209
13,2660
13,8896
13,8902
13,4229
13,7070
13,531
13,7612
13,4297
13,5906
13,6207
13,5315
13,5933
13,6948
13,2671
13,3714
13,9409
13,9615
13,6130
13,4981
13,9311
13,7819
13,8583
13,891
13,9400
13,8753
13,8530
13,9289
13,2814
13,1806
13,5866
13,4085
13,8020
13,2178
13,7825
13,8891
13,4472
13,5815
13,5438
13,9163
13,5389
13,2562
13,1390
13,3539
13,6889
13,2095
13,4385
13,7009
13,9721
13,3088
13,5087
13,191
13,4493
13,7643
13,5310
13,2373
13,895
13,7458
13,2050
13,1222
13,1567
13,5
13,3012
13,7730
13,5744
13,4370
13,9080
13,2354
13,1026
13,9508
13,8321
13,3078
13,4724
13,7132
13,8686
13,7897
13,8692
13,415
13,5779
13,4786
13,4316
13,278
13,9220
13,4183
13,2805
13,5959
13,2977
13,7338
13,1110
13,4962
13,8489
13,97
13,9403
13,6669
13,1224
13,5149
13,7633
13,1555
13,3697
13,2224
13,4289
13,2191
13,5122
13,194
13,1316
13,3132
13,1861
13,3559
13,1551
13,8581
13,2831
13,9500
13,8822
13,2702
13,2092
13,6509
13,8500
13,1514
13,5837
13,5459
13,2964
13,4445
13,33
14,9026
14,9022
14,130
14,4876
14,5536
14,7764
14,5355
14,337
14,3687
14,6081
14,8315
14,5896
14,6554
14,9517
14,7761
14,179
14,7611
14,3368
14,1415
14,5757
14,1653
14,9588
14,2352
14,7192
14,7222
14,4312
14,9250
14,5760
14,9147
14,1698
14,2828
14,1197
14,3719
14,8457
14,542
14,657
14,5101
14,5328
14,1804
14,4257
14,521
14,3378
14,389
14,1107
14,4838
14,6958
14,6023
14,2295
14,9911
14,4882
14,5972
14,8462
14,5776
14,8280
14,1426
14,2524
14,1356
14,6856
14,7379
14,6925
14,6595
14,1725
14,1789
14,1385
14,2960
14,3576
14,7106
14,8610
14,6503
14,8934
14,1991
14,5772
14,6472
14,7087
14,8026
14,2174
14,981
14,6954
14,2567
14,1627
14,7015
14,4497
14,7423
14,573
14,4608
14,7487
14,1905
14,4532
14,4187
14,8368
14,9090
14,3385
14,8868
14,1144
14,1821
14,4325
14,4830
14,2668
14,8578
14,7057
14,2860
14,3355
14,2048
14,7172
14,4127
14,2363
14,2653
14,3793
14,4835
14,484
14,7018
14,3715
14,3722
14,1784
14,6364
14,443
14,9589
14,7950
14,5050
14,6564
14,5508
14,6073
14,1828
14,816
14,7237
14,6362
14,681
14,2379
14,3417
14,4854
14,1650
14,2883
14,4665
14,9616
14,8834
14,8069
14,9746
14,5851
14,2661
14,7623
14,5362
14,2003
14,4155
14,2476
14,2162
14,9583
14,239
14,9594
14,9266
14,6731
14,6357
14,5060
14,577
14,7113
14,5712
14,6245
14,1295
14,1092
14,2938
14,3565
14,6611
14,9477
14,2200
14,9553
14,2745
14,4103
14,200
14,9924
14,5445
14,4146
14,3975
14,4540
14,643
14,1177
14,9152
14,3100
14,1943
14,3713
14,3062
14,2868
14,9642
14,2272
14,5089
14,4291
14,9912
14,4887
14,9734
14,8561
14,2032
14,6046
14,6816
14,4423
14,9579
14,5297
14,627
14,8724
14,6376
14,4754
14,7260
14,9267
14,5527
14,1986
14,6082
14,9984
14,9873
14,7179
14,9300
14,992
14,2915
14,9962
14,2394
14,3679
14,7968
14,593
14,9151
14,9599
14,6956
14,8693
15,2293
15,3400
15,3213
15,9421
15,7760
15,9622
15,6778
15,60
15,8541
15,3002
15,5491
15,1160
15,1620
15,1808
15,3828
15,344
15,3924
15,4241
15,8101
15,3568
15,5259
15,3974
15,5876
15,5167
15,7818
15,7757
15,3431
15,6927
15,6244
15,2699
15,8003
15,9172
15,6024
15,3605
15,565
15,619
15,6504
15,3855
15,5496
15,754
15,658
15,9394
15,9430
15,4435
15,5655
15,3295
15,8694
15,637
15,410
15,6993
15,2198
15,3791
15,9268
15,575
15,1590
15,784
15,6942
15,3315
15,3541
15,4372
15,3416
15,2012
15,6933
15,1155
16,8133
16,4745
16,8338
16,1982
16,4239
16,9937
16,2239
16,1577
16,2355
16,5416
16,2806
16,7412
16,8004
16,2703
16,5245
16,5369
16,9089
16,3178
16,7205
16,1173
16,3019
16,4300
16,824
16,8774
16,6686
16,2886
16,2227
16,8228
16,6506
16,1409
16,8791
16,9350
16,3439
16,1278
16,3598
16,6475
16,2616
16,7569
16,9359
16,3664
16,6346
16,2913
16,8086
16,181
16,428
16,3643
16,2206
16,5954
16,4862
16,6335
16,1791
16,8389
16,2036
16,5844
16,1028
16,4014
16,8390
16,3333
16,6494
16,3003
16,5663
16,2543
16,7716
16,7392
16,3395
16,6497
16,485
16,9914
16,4298
16,7627
16,279
16,5323
16,1975
16,6350
16,4109
16,7635
16,8157
16,267
16,2404
16,4732
16,4709
16,2102
16,332
16,5734
16,8035
16,9425
16,7768
16,6422
16,2965
16,5812
16,8520
16,8609
16,8470
16,6930
16,2677
16,3428
16,4718
16,2029
16,7105
16,5169
16,917
16,1584
16,8313
16,3942
16,1175
16,2830
16,2512
16,3746
16,8534
16,3256
16,4839
16,1461
16,7537
16,3291
16,5706
16,9167
16,9726
16,1976
16,7618
16,1743
16,2695
16,1306
16,9134
16,5168
16,7795
16,1398
16,6643
16,2789
16,2013
16,4295
16,4044
16,9091
16,9201
16,8701
16,3638
16,6429
16,7407
16,8510
16,1477
16,7554
16,6742
16,811
16,6650
16,4518
16,7679
16,3006
16,1682
16,2833
16,6287
16,6052
16,2135
16,2717
16,7660
16,1329
16,765
16,6534
16,3868
16,3503
16,3034
16,2218
16,3421
16,202
16,5080
16,6539
16,7494
16,793
16,2328
16,5120
16,6955
16,8854
16,6730
16,6574
16,6407
16,373
16,4958
16,9406
16,2053
16,211
16,8769
16,9692
16,1988
16,736
16,2458
16,2187
16,9825
16,6570
16,9230
16,7540
16,6434
16,9492
17,973
17,4596
17,1104
17,6620
17,3250
17,2899
17,8159
17,3415
17,188
17,5162
17,669
17,5017
17,4281
17,6233
17,7532
17,6089
17,2480
17,1891
17,8083
17,9959
17,8172
17,6998
17,1245
17,1132
17,5759
17,5683
17,8464
17,7691
17,6905
17,7090
17,9392
17,1167
17,8208
17,298
17,5881
17,8860
17,9628
17,4583
17,7921
17,9362
17,1282
17,934
17,4768
17,9523
17,2962
17,5830
17,2433
17,4029
17,2861
17,9464
17,9928
17,1776
17,5805
17,3104
17,7558
17,2505
17,908
17,6753
17,3823
17,7486
17,9027
17,5869
17,6145
17,2927
17,49
17,1348
17,6399
17,5621
17,3774
17,6597
17,9023
17,4324
17,5064
17,8720
17,1190
17,4274
17,5623
17,2313
17,8409
17,5758
17,1139
17,9325
17,7019
17,9677
17,645
17,5841
17,3654
17,3909
17,7376
18,1353
18,9573
18,9578
18,7070
18,5513
18,2292
18,4981
18,6690
18,531
18,5906
18,6207
18,75
18,8954
18,2559
18,857
18,1272
18,4889
18,7612
18,8530
18,8583
18,447
18,2256
18,2671
18,342
18,9295
18,1766
18,5933
18,8499
18,4066
18,7667
18,5216
18,9265
18,7209
18,6744
18,2660
18,891
18,4272
18,8708
18,6302
18,5434
18,2814
18,3482
18,4131
18,8896
18,6130
18,2455
18,8870
18,9055
18,8449
18,4452
18,4991
18,4500
18,2529
18,5454
18,8555
18,6217
18,5566
18,6232
18,7821
18,2118
18,8507
18,4116
18,9920
18,6926
18,3599
18,7683
18,8279
18,347
18,1052
18,7921
18,4105
18,7523
18,9522
18,53
18,9229
18,1600
18,3558
18,1869
18,6136
18,2471
18,7073
18,3236
18,7111
18,5039
18,6624
18,2850
18,6391
18,3168
18,3158
18,3757
18,2825
18,3918
18,7743
18,3946
18,3107
18,5861
18,9464
18,1822
18,2761
18,1316
18,8819
18,3185
18,3804
18,4101
18,8919
18,3907
18,1854
18,8043
18,7714
18,3562
18,5461
18,4150
18,5835
18,7254
18,6625
18,4404
18,4617
18,5572
18,7509
18,4568
18,6849
18,958
18,8311
18,6596
18,665
18,3418
18,2647
18,4276
18,9364
18,1788
18,4073
18,3979
18,7311
18,4191
18,8582
18,5131
18,9423
18,6760
18,1229
18,1305
18,5322
18,6406
18,8996
18,4921
18,6249
18,4548
18,4430
18,8273
